酒名,酒廠,url,年分,產地,酒精度,照片url,內容,評論,價錢
"Santis Cask Strength Peated Edition Dreifaltigkeit (52%, OB, 2015)", Santis Distillery (Brauerei Locher AG),https://thewhiskyphiles.com/2015/12/01/santis-cask-strength-peated-edition-dreifaltigkeit/,null,Switzerland, 52%,https://thewhiskyphiles.files.wordpress.com/2015/12/img_32011.jpg?w=900,":EDITION DREIFALTIGKEIT (52% VOL.)It’s truly amazing: the oily film is mild on the palate, and yet there’s enough of it to cover the mouth. Then comes a smoky mixture, both woody and earthy, followed by a faint taste of caramel. A hint of undefinable fruitiness emerges, whilst the tongue is tickled by spices. We’re dealing here with something of such controlled, enormous magnitude and pure class that you can do nothing but sit back and enjoy this whisky with a combination of pleasure and deep awe. Jim MurrayRead more about Santis Peated Cask Strength at Flaviar",":Received as part of the Flaviar sample set.What is Flaviar?Flaviar is a club of spirits lovers and enthusiasts who want to discover new drinks. To help in this quest, we send our members a tasting box of new and exciting flavours every month.We’re very, very, very, very… arrrrrrr obsessed with awesome drinks and passionate about connecting those that like to be flaviarized (we just made this one up; it means something like experiencing all sorts of flavours together with your friends). Of course we are a part of a bigger mission: change the way people drink, eat, taste. Nice!Technologists, entrepreneurs, foodies, chefs, designers, DJs, filmmakers… These are just some of the folks who love what we’re doing. We appreciate that a lot! Because we strongly believe that quality and honest intentions matter, and that drinks should be enjoyed in good company and with style. What you drink is who you are and your home bar reflects that. By creating the opportunity for you to try out drinks you otherwise wouldn’t or couldn’t, we help you discover new remarkable drinks. There’s so much more than Jack & Cola. Let’s raise the bar a little bit.How does it work?Flaviar allows you to experience the best spirits from all over the world at a fraction of the regular price, helping you discover new drinks and promote a better and healthier way of enjoying drinks. Every month Flaviar members receive a hand-picked spirits box of three premium flavours (Whisky, Rum, Cognac, Gin, Vodka, Grappa, Tequila,…) selected by our experts and industry professionals. We also run special time limited offers for our members from time to time.Colour:Dark ruby brown (15/20) quick large-sized tears leave medium thickness legsNose:Herbal and smoky, cigarette smoke and ash, sweet honey, herbal woodruff, petitgrain, pine disinfectant, germolene, burning rubber tyres, toffee oak woodTaste:Herbal toffee, tannic overstewed tea, rubbery car tyres, germolene and deep heat/wintergreen oil, slightly bitter and a little bit off, some bacon and smokey barbecueFinish:Long smoked woody herbs", CHF73 from the distillery
"Amrut (46%, OB, 2015)", Amrut Distillery,https://thewhiskyphiles.com/2015/12/01/amrut/,null,India, 46%,https://thewhiskyphiles.files.wordpress.com/2015/12/amrut-classic.png,":Amrut Single Malt WhiskyAccording to Indian Mythology, when Gods and Rakshasas – the demons – churned the oceans using the mountain Meru as churner, a golden pot sprang out containing the Elixir of Life.That was called the “Amrut” The great founders of our distillery aptly named it Amrut Distilleries. AMRUT Single Malt Whisky is a product of many years research to produce whiskies matching world standards. This whisky is made from selected Indian barley grown at the feet of the Himalayas, nurtured by the waters flowing there and cultivated by old and traditional agricultural practices. It is carefully mashed and distilled in small batches to preserve the natural aroma and matured in oak barrels in a unique tropical condition,at an altitude of 3,000 feet above sea level at Bangalore, the garden city of India.To retain the natural characteristics of this oak aged Indian Malt Whisky, we do not chill filter, some haze may therefore be noticed in the product. Amrut presents this product as a humble tribute to the Indian farmer,who has grown this barley with care and affection with which he has tilled the soil.We hope as a connoisseur of all good things you will appreciate this fine product at your leisure.Tasting Note:Nose : Distinctly confidant liquorice-bourbon notes with near perfect bitter-sweet balance; burnt honeycomb and toffee also aboundTaste : Outstanding richness and sheen to the enormous barley-oak sweetness; again there is a big bourbony cut to the cloth with all the liquorice and molassed sugar normally associated; but the barley adds that extra dimensionFinish : Long, wonderfully layered oak offering variations of a sweet dry theme; a touch silky with some cream toffee at the death",":Received as part of the Flaviar sample set.What is Flaviar?Flaviar is a club of spirits lovers and enthusiasts who want to discover new drinks. To help in this quest, we send our members a tasting box of new and exciting flavours every month.We’re very, very, very, very… arrrrrrr obsessed with awesome drinks and passionate about connecting those that like to be flaviarized (we just made this one up; it means something like experiencing all sorts of flavours together with your friends). Of course we are a part of a bigger mission: change the way people drink, eat, taste. Nice!Technologists, entrepreneurs, foodies, chefs, designers, DJs, filmmakers… These are just some of the folks who love what we’re doing. We appreciate that a lot! Because we strongly believe that quality and honest intentions matter, and that drinks should be enjoyed in good company and with style. What you drink is who you are and your home bar reflects that. By creating the opportunity for you to try out drinks you otherwise wouldn’t or couldn’t, we help you discover new remarkable drinks. There’s so much more than Jack & Cola. Let’s raise the bar a little bit.How does it work?Flaviar allows you to experience the best spirits from all over the world at a fraction of the regular price, helping you discover new drinks and promote a better and healthier way of enjoying drinks. Every month Flaviar members receive a hand-picked spirits box of three premium flavours (Whisky, Rum, Cognac, Gin, Vodka, Grappa, Tequila,…) selected by our experts and industry professionals. We also run special time limited offers for our members from time to time.Colour:Yellow/straw gold (5/20), quick and loose medium sized tears leave fine legsNose:Sweet and floral, a little unusual, savoury and bittersweet, sweet honeycomb, fudge and vanilla, fruity apricot and peach, reminiscent of bourbon in many ways, herbal ground cumin seedTaste:Cereal barley malt, polished oak wood, toffee, butterscotch, fruity apricot and peach melba, sour lemon and bitter cooking apples, a touch of citrus zest lemon and orangeFinish:Medium long, toffee oak and coconut, fruity and slightly drying", £41.45
"Paul John Bold (46%, OB, 2015)",  Paul John distillery,https://thewhiskyphiles.com/2015/10/12/paul-john-bold-46-john-distilleries/,null,India, 46%,https://thewhiskyphiles.files.wordpress.com/2015/12/paul-john-bold-single-malt-whisky.jpg,"https://pauljohnwhisky.com/en/singlemalt/boldBold is a journey that leads you down the unexplored, unchartered terrains of Goa. It offers you a slice of its best-kept secrets, unravelling the mysteries, bit by little bit. This expression of ours invites you to leave the trail, tread the path less taken and plunge headlong into the delicious depths of Goa.Official tasting notes:Colour: Liquid GoldNose: After the slightest whiff of smoke, a dizzying array of Manuka honey, prickly spice and bourboneque red liquorice takes over.Palate: This melt-in-the-mouth malt has the most profound flavours crashing in like waves. At first, the delivery feels sublimely silky and studded with oak-like honey. And just when you think you’ve savoured it all, you are surprised by a hefty second wave of spice. This is followed by a cloudy, smoky feel that coats the roof of the mouth and leaves a tidal wave of dry molasses, peaty soot and a degree of copper in its wake.Finish: Bold has a light finish with a tinge of copper slowly making its presence known. You can also sense a gorgeous smoked mocha shaped by delicate and intricate spices.","Tasted during the #PaulJohnWhisky tweet tasting hosted by Steve @TheWhiskyWireMy tasting notes:Appearance: Rich and refractive golden orange (12/20), small, slow droplets leave ultra-fine legsNose: Richly sweet and sugary, slightly fruity with Cointreau oranges or orange liqueur, lemon and lime sweetened citrus, slightly spiced too, something rich and almost bourbon like, massive vanilla essence and condensed milk, cardamom, touch of tobacco leaf and cigar boxes, sandalwood, fragrant and floral blooms, slightly exotic flowers/florists, ripe bananaTaste: Sweet and sour, lemon and lime cheesecake, much lighter in body than anticipated from the nose, rich peaty more ashen but slightly earthy too, bonfire embers, liquorice and aniseed balls, ginger, cinnamon, pimiento peppers, creamy vanilla and chocolate latte coffee with plenty of brown sugarFinish: Medium-long, earthy peat, sweet honey and grapefruit pith, some spices and coffee notes linger", £39.95
The One ~ 40% (The Lakes Distillery),null,https://thewhiskyphiles.com/2015/07/17/the-one-blend-whisky/,null,England,40% ,https://thewhiskyphiles.files.wordpress.com/2015/07/the-one-bottle.png,":The ONE is a unique blend of exceptional whiskies from the British Isles.Each has its own distinctive characteristics, resulting in a whisky of intriguing complexity.There are now distilleries producing whisky across the British Isles, and this has led us to create an entirely new concept in blended whiskies – a British Isles Blend.To create ‘The ONE’, we have searched far and wide to bring together a range of very special whiskies from the British Isles. These have been blended with great care and passion to create a perfectly balanced whisky.Tasting NotesSlightly smoky, sweet and fruity, nutty, with hints of spice.Gavin D. Smith Tasting NotesMalty on the nose, with soft ginger and vanilla. Slightly nutty. Good weight and texture on the palate. More malt and spice, brittle toffee, and a suggestion of smoke when water is added. The finish is medium in length, slightly drying, with a hint of oak and a ripple of persistent spice. A well-structured, extremely drinkable and versatile whisky.",":Sampled during the #LakesDistillery tweet tasting held November 2014 by Steve @TheWhiskyWireColour:Mid-amber gold (9/20)Nose:Cereal barley, honey, vanilla cream, cinnamon apple Danish pastry, lemon puff biscuits, deeper nose gives more grainy character, ripe bananas, pear dropsTaste:Smooth creamy vanilla, vanilla custard, toffee, oak wood, white pepper spice, light earthy and peaty smoke, metallic cooper and iron, brazil nut toffeeFinish:Medium-short, toffee oak, some cinnamon and nutmeg spice",£29.95 
Lark Single Malt Cask Strength 2011 Cask 204 ~ 58% (Lark Distillery),null,https://thewhiskyphiles.com/2015/07/08/lark-single-malt-cask-strength-2011-cask-204-58-lark-distillery/,null,Australia,58% ,https://thewhiskyphiles.files.wordpress.com/2015/07/lark-single-malt-cs-2011.jpg,":Lark Distillery – Established 1992 Tasmania is ideally situated to make malt whisky, and yet 150 years after the last licenced Tasmanian distillery closed its doors, it took a whisky lover to realise the environment was perfect. Bill Lark realised that everything you need for a world-class whisky was in Tasmania – rich fields of barley, an abundance of wonderfully pure soft water, highland peat bogs, and the perfect climate to bring all the ingredients together in a marriage of science, art and passion. The vision of producing Tasmanian malt whisky was born on a trout fishing trip in the highlands of Tasmania. Bill’s father-in-law Max produced a wonderful bottle of single malt, and as they enjoyed a drink in the park at Bothwell, surrounded by Georgian buildings, barley fields and the gentle flowing of the Clyde River, Bill remarked to Max, “I wonder why there isn’t anyone making malt whisky in Tasmania”. Lark Distillery began as a family affair. Bill’s wife Lyn, and daughter Kristy, have played an integral part in growing the business. When Kristy joined the team as head distiller, she was one of the world’s youngest female distillers. Women are known for their ability to distinguish flavours and this superior talent in both Lyn and Kristy has given Lark products a notable edge.Today the Lark Distillery is one of Australia’s leading distilleries, producing high quality, premium spirits using traditional time honoured methods. The Distillery runs an 1800 litre copper pot still along with a 500 litre spirit still. The range of distilled products includes the flagship Lark Single Malt Whisky and Forty Spotted Rare Tasmanian Gin.Single malt CSDespite its high strength, this Single Malt Whisky at 58% ABV is smooth and driven by rich malty alcohol. It carefully camouflages the floral and plum pudding notes to reveal a sensational rich Tasmanian malt bursting across the palate with hints of maple syrup and then meeting the sweet notes of highland peat. The above tasting notes highlight the true benefits of small-cask-ageing.2011 Cask 204Nose: A sweet, rich, spicy nose with a good touch of nutmeg, gives way to vanilla, honey and spices. A little turmeric too perhaps.Palate: Big and oily. More than a hint of ginger, with apples, vanilla cream, pears and pastry. It’s a very big whisky, and whilst not massively complex, more than compensates with a huge intensity of flavour.Finish: Lasts for a long, long time. Big on dry spices and clove-studded oranges.",":Sampled last year as part of our virtual world whisky tour. Tasmania is the hotbed of distilling over in Australia at the moment and we were very excited to sample whisky from the Lark Distillery, as producer Bill Lark is considered the godfather of Australian whisky!Colour:Dark copper/amber ‘old amontillado’ (15/20), thick and slow/heavy tearsNose:Woody oak, perfumed and herbal, vanilla, fruity peach and pear, banana, a little cereal porridge oats, stewed tea, sweet and savoury acacia honey, vanilla crème brulee, cloves and cinnamonTaste:Buttery and oily, woody fudge and toffee oak, a little spiced nutmeg and cinnamon, becomes slightly herbal, hazelnut, malty Horlicks, clove oil, honey and thick cut marmalade, madeira wine, gristy and oaty, crunchy nut cornflakes, a faint vaporous and spirit alcohol/bubblegumFinish:Medium-long, toffee oak, acacia honey and cinnamon spice",£100 Score: 91/100 What they say: Lark 
Kavalan Concertmaster ~ 40% (King Car Group),null,https://thewhiskyphiles.com/2015/06/10/kavalan-concertmaster-40-king-car-group/,null,Taiwan,40% ,https://thewhiskyphiles.files.wordpress.com/2015/06/kavalan_concertmaster.jpg,":Kavalan Concertmaster Single Malt Whisky Using Portuguese ruby, tawny and vintage Port wine casks as the main flavour, Kavalan Concertmaster single malt whisky is the first matured in specially selected American oak cask and then finished in port barriques. The marrying in the barriques mellows the flavours and adds indefinable smoothness to the whisky. It is rich bodied with natural sweetness and complexity.Colour:  pleasant brownish redNose:  tropical fruitiness with honey, vanilla, coconut and candy flossPalate: rich bodied with natural sweetness and complexity",":Having previously sampled the Kavalan Solist Vinho Barrique I opted for the Port Cask finish expression from their ‘staple’ Kavalan series for my next taste adventure with Kavalan’s award-winning ranges of Taiwanese whisky.Colour:Russet dark copper and amber gold (14/20), slow and thick tears leave medium trailsNose:Jammy red fruits and a sherbet fruity fizz of oranges and cherries sprang to mind initially, further aroma’s of sweet tropical fruits including mango, tangerine and tamarind, a little cereal barley malt and grist before sweet strawberry syrup, strawberry tart pastries, cherry lips sweeties, blackberry, raspberry, cherry blossoms, a slightly floral and fragrant vanilla and brown sugarTaste:Warm and luxuriously mouth-filling, this has an excellent texture like melting chocolate, jammy fruits of the forest; blackberry, raspberry, strawberry fade into tropical tangerine, mango and tamarind, but smoothly and full of subtletly, some cereal barley malt, vanilla essence and a sprinkling of cinnamon arrive as the sweetness subsides and finally toffee, caramel and brown sugar are revealed as the oak of the casks announce their influenceFinish:Medium – long toffee and tempered tropical fruit sweetness, my only criticism is the 40% ABV is revealed by a thinness in the finish, though in some ways this is welcoming as the barrage of fruits subside",£55 
Sullivan’s Cove Sydney Whisky Fair 2014 ~ 47.5% (The Oak Barrel),null,https://thewhiskyphiles.com/2015/04/20/sullivans-cove-sydney-whisky-fair-2014-47-5-the-oak-barrel/,null,Australia,40% ,https://thewhiskyphiles.files.wordpress.com/2015/04/img_1402.jpg?w=1200,:This whisky was matured in American oak cask HH0049 before being decanted and transported to Sydney where it was finished in a 20 litre French oak cask for 57 days. This smaller cask matured within the Oak Barrel store until the cask was tapped and filled into 200ml bottles.This whisky demonstrates a prounced oak influence while maintaining the hallmark Sullivan’s Cove traits. At once collectable and too enticing to let reside in a collection.This 20L cask was for the Oak Barrel exclusively and was unveiled at the 2014 Whisky Fair to members and guests.,":Sadly I didn’t get the chance to go to Australia and sample the delights of the Sydney Whisky Fair. I did however take part in a competition run by John Whissky on Facebook in which the winners received samples of the exclusive bottlings for this event, bottle by The Oak Barrel.Colour:Amber gold with copper highlights (9/20), thick and heavy tearsNose:Icing sugar, vanilla, cereal grains, fruity, red wine? grapes, brambles, blackcurrant, tannic, Sherry fruits?, spirit and feinty, white grape and white chocolate, nutmeg, citric and creamy like lemon mousse, grapefruit and caramelTaste:Light vanilla cream, cereal barley malt, wheat, cinnamon, popcorn, drying and tannic, creamy caffe latte, hazelnut, caramel, toffee covered popcornFinish:Short, sweet and spicy, bubblegum and vanilla cream",£55 
Sullivan’s Cove French Oak Cask ~ 47.5% (Tasmania Distillery),null,https://thewhiskyphiles.com/2015/04/16/sullivans-cove-french-oak-cask-47-5-tasmania-distillery/,null,Australia,40% ,https://thewhiskyphiles.files.wordpress.com/2015/04/sc_french_oak_8001.png,":Sullivans Cove’s French Oak cask was voted the World’s Best Single Malt Whisky at the 2014 World Whisky Awards – the first time a whisky from somewhere other than Scotland or Japan has been awarded this honour.This single cask expression varies from 12 to 14 years in age and is a big, fat, chewy whisky full of rich toffee and molasses notes. You could almost be forgiven for mistaking it for Demerara rum on first taste!TASTING NOTESNOSE: Full rich dark chocolate with cinnamon, orange peel, hazelnut and licorice mintPALATE: Rich and sweet front palate with flavours of chocolate, pepper, toffee and fruit cakeFINISH: Long lingering finish of dried dark fruit and dark chocolate",":Purchased awhile before the awards during our Virtual World Tour of Whisky. In order to  equate our experience as much as possible I had selected similar cask types such as this French Oak cask from Sullivan’s Cove in Tasmania and our previously reviewed Kavalan Solist Vinho Barrique ~ 57.7% (King Car Group). It was therefore a lucky accident that we ended up with a sample of the 2014 World’s Best Whisky as awarded by the Whisky Magazine’s World Whiskies Awards.Colour:Amber gold (11/20), medium slow tearsNose:Sweet, irn bru chews and swizzle stick sweeties, sherbet refresher’s sweeties, woody oak, beeswax, furniture polish, botanical and herbal, juicy fruity berries, redcurrant, dark bramble jam, ‘high’ icing sugar sweetness, some cereal grains and barleyTaste:Smooth, cereal barley malt, porridge oats, oak wood, beeswax, caramel, candle wax, honeyed fruits, slight spiced paprika and chilli, mouth wateringFinish:Medium-long, drying and tannic oak wood, some chilli spice then smooth milk chocolate",£150 Score: 93/100 What they say: Sullivans 
New Zealand 19 Years Old 1993 Cask #32 ~ 55.4% (New Zealand Whisky Company),null,https://thewhiskyphiles.com/2015/04/11/new-zealand-19-years-old-1993-55-4-new-zealand-whisky-company/,null,New Zealand,40% ,https://thewhiskyphiles.files.wordpress.com/2015/04/img_1671.jpg?w=900,":Single cask single malt from the Willowbank distillery, which was sadly closed in 1997. However, the New Zealand Whisky Company are more than happy to bottle their whisky, which is a lovely thing indeed! This is a 19 year old single malt, distilled in 1993 and matured in a single cask (#32). It was bottled in March 2013. ",":Dram #5 at the WOLS Edinburgh Whisky Blog World Tour Tasting! was from New Zealand. Distilled in 1993 at the Willowbank distillery and matured for 19 years in Cask #32 before bottling at 55.4% ABV cask strength by the New Zealand Whisky Company.Colour:Light amber gold (7/20), light tearsNose:Light cereal barley, manuka honey, tropical fruits, kiwi, guava, apple and pear, with water much more fruit and vanilla aromas were releasedTaste:Spiced caramel, manuka honey, fruity, quite light in the mouth (like grain whisky), sherbet, Irn Bru, sweet and zesty, citric, orange and grapefruit oil and zestFinish:Short-medium, zesty fruits and sweet oak wood",£95 
Mackmyra Special:07 Hope ~ 45.8% (Mackmyra),null,https://thewhiskyphiles.com/2015/04/11/mackmyra-special07-hope-45-8-mackmyra/,null,Sweden,40% ,https://thewhiskyphiles.files.wordpress.com/2015/04/mackmyraspecial07.jpg,":Mackmyra Special:07 is a complex whisky with salty notes of both autumn and sea; a berry, smoky and spicy character. A blend of our recipes Smoke and Elegant has been matured in several different cask types from 30 to 200 litres. It has finished on casks that have been saturated with cloudberry wine.Nose: The nose is prominently spicy and smoky with a complex palette of fruity and berry scents. A delicious berry note with fresh acidity, prominent saltiness, and cloudberries with spicy Swedish oak, peat and juniper smoke, fudge and honey.Taste: The palate is smoky, spicy and fruity with juniper, peat, butterscotch and dried fruit. The aftertaste is spicy, slightly smoky, salty and fruity.Colour: Golden yellow. No coloring has been used.",":Dram #1 at the WOLS Edinburgh Whisky Blog World Tour Tasting! was the Mackmyra Special:07 Hope edition representing Sweden. Regular visitors to the blog may have noticed a particular fondness we have for Mackmyra’s whiskies and this one was no exception.Colour:Light amber gold (6/20), medium tearsNose:Sweet, smooth caramel sauce and toffee, fruity, peach, pear, banana, guava, slightly tropical, some gristy cereal barley notesTaste:Again sweet and smooth on the palate, gentle fruitiness, peach, pear, strawberries and cream, vanilla, crème brulee, spiced earthy peat and cinnamonFinish:Long gently peated creamy fruit",£67.45 
EDDU Silver Broceliande ~ 42% (Distillerie Des Menhirs),null,https://thewhiskyphiles.com/2015/04/01/eddu-silver-broceliande-42-distillerie-des-menhirs/,null,France,42% ,https://thewhiskyphiles.files.wordpress.com/2015/04/eddu-silver-broceliande.jpg,":Eddu Silver Brocéliande claims his Breton roots.This is the only whiskey in the world made from buckwheat only.This uniqueness is enhanced by aging in oak barrels of the legendary Broceliande forest.Appearance: yellow color of amber gold, beautiful shine.Nose: Brocéliande Eddu Silver seduces with its woody notes delicately vanilla oak forest Brocéliande. The floral scents of wild hyacinth and carnation accompany voluptuously fruity aromas of dried fruits (toasted almonds, walnuts). Are also developing spicy notes of cinnamon and curry.Palate: Rich and complex, the woody note is nice, vanilla side remains. Fruity notes explode on the palate, the finish is long. Perfect harmony on the palate, elegant, great presence.",":Selected to represent Breton (French) whisky in our World of Whiskies tasting presented to the Water of Life Society. Unique as this whisky is not produced from grains but 100% pure buckwheat, a pulse that is integral to Breton cuisine. To further enhance the terroir this particular EDDU expression has been aged in French Oak barrels sourced directly from the great Broceliande (Dark Forest) of Brittany. Another easy pick as I love the standard EDDU silver expression and was keen to hear tasters reactions to this one.Colour:Full amber gold (9/20), medium-light droplet tears with fine trailsNose:Ginger and orange, sweet, marmalade, honey, woody, oaky, plastic, botanical – juniper?, earthy and dirty, walnut, pine bark, spiced gingerbread latte coffee, cinnamon and cumin.Taste:Thick and syrupy in mouthfeel, ginger and orange marmalade, herbal and spiced wood, cinnamon, thick and oily, gentle caramel, oak wood, café latte, toffee, nutmeg and gingerbreadFinish:Warming and a little drying, tannic (French) oak wood, sweet and spiced",£67.45 
Mackmyra Brukswhisky ~ 41.4% (Mackmyra),null,https://thewhiskyphiles.com/2015/04/01/mackmyra-brukswhisky-41-4-mackmyra/,null,Sweden,42% ,https://thewhiskyphiles.files.wordpress.com/2015/04/mackmyrabrukswhisky.jpg,":Mackmyra Brukswhisky is an exciting, well-balanced whisky, created to be enjoyed at all times. Enjoy it as it is, with or without ice.Nose: Butterscotch, citrus, pear, liquorice, banana and mint.Taste: Fresh fruity and peppery. Youthful, fruity flavour with a spicy taste of toffee.Colour: Light hay yellow with green reflections. As usual, no colouring added.",":Selected for our World of Whiskies tasting presented to the Water of Life Society. I couldn’t resist selecting something from Mackmyra in Sweden. I have yet to find an expression of theirs that has failed to impress me and so this was a safe option for a world whisky tasting as it was guaranteed to please!Colour:Straw gold (8/20), medium-heavy tears with long thin trailsNose:Floral violets and hyacinth, sweet honey, nail polish/acetone, new plastic pencil case, pencil shavings, toffee and fudge undertones and woody oak, Paula commented that this smelled like Mother’s Day in a bottle with all that floral aromaTaste:Light toffee sauce/caramel, blossom or woodland honey, cereal barley grist, some fizzy sherbet and fruity citrus zest, crisp green apples and pears, honeydew and galia melonFinish:Short/medium, fresh spruce and oak wood",£38 
SLYRS 3 Years Old 2011-2014 ~ 43% (SLYRS Distillery),null,https://thewhiskyphiles.com/2015/03/24/slyrs-3-years-old-2011-2014-43-slyrs-distillery/,null,Germany,43% ,https://thewhiskyphiles.files.wordpress.com/2015/03/slyrs2011.png,":3 YEAR OLD SLYRS SINGLE MALT WHISKY2011 vintage “finally” from September 1th, 2014 available!Since 1999, we distill our single malt whisky as a vintage whisky.SLYRS Whisky is carefully stored in new 225 litre barrels made from American white oak.The traditional production process and the nature in Bavaria provide our whisky with a unique taste.With continuous passion and love for distilling, we give each vintage its incomparable character.Drinking Recommendation for SLYRS Whisky:For a long and consistently high quality we recommend to follow these guidelines:Please store your bottle of SLYRS Whisky in an upright position. It should not be exposed to direct sunlight.We recommend a serving temperature of 16 to 18 degrees Celsius.Recommended Glass: Tasting GlassYou should also refrain from adding ice cubes as they may dilute the taste of the whisky uncontrollably.Unopened, the whisky can be kept for almost unlimited time.Once opened, we recommend to consume the whisky within the next six months in order to maintain its superior quality.A special tasting advice: you should try our SLYRS whisky with a piece of 70 percent dark chocolate – a very special treat for the palate",":Thanks to Richard (WOLS President) & Carrie for sharing this with us during a tasting evening. Received as a gift to Richard from a friend in Germany we were keen to try out this Bavarian single malt.Colour:Full refractive goldNose:Herbal, latex/rubber, Birch wood, beech-smoked ham, perfumed and floralTaste:Banana cream, herbal, toffee and woody oakFinish:Short/medium, fizzy/tannic oak wood",£38 
Millstone 14 Years Old 1999 ~ 46% (Milroys’ of Soho),null,https://thewhiskyphiles.com/2015/03/21/millstone-14-years-old-1999-46-milroys-of-soho/,null,The Netherlands,46% ,https://thewhiskyphiles.files.wordpress.com/2015/03/img_1801.jpg?w=900,:Distilled in 1999 – Bottled 2013 – Region: Netherlands – Cask: Sherry Cask – Number of Bottles: 371,":Sampled during the Milroy’s of Soho Tweet Tasting 2Nose:Sherry cask, suede leather, raisin, plum, nutmeg, delicious – suspect Oloroso sherry butt finishTaste:Sweet raisins, Xmas cake, slight sour/bitter coffee/choco taste at end. Like Highland malt in Oloroso? smoother with water and more deep sherry fruits burst out .Finish:Medium-long, sherry fruits, cocoa and tannic leather persist",£53 
Zuidam Dutch Rye Single Cask ~ 46% (Milroy’s of Soho),null,https://thewhiskyphiles.com/2015/03/21/zuidam-dutch-rye-single-cask-46-milroys-of-soho/,null,The Netherlands,46% ,https://thewhiskyphiles.files.wordpress.com/2014/03/mos_zuidam_sr.jpg,":Our latest bottling is the phenomenal and unique Dutch rye. Boasting 100% rye  content, as opposed to the rye/corn mashbills seen in the United States, this  rye offers intense orange aromas and citric flavours. Big and bold at only 46%  ABV this is a whisky for Scotch and Bourbon afficianados alike. To cap it all  off, this is the world’s first single cask single rye whisky. Grab one while  you can! ‘The rye is actually a really nice batch.  In my opinion it is from  one of the best batches that we have done thus far. It took some time to age  but it has this creamy rich texture that is quite rare.’ Patrick Van Zuidam.Millstone Dutch Single Malt Whisky is owned and operated by the Zuidam Family.  More than 50 years of experience in distilling of exclusive spirits and an  obsessive search for perfection.",":Sampled at the Milroy’s of Soho Tweet Tasting 2Colour:Dark amber gold (12/20)Nose:Floral [lavender?] and strong sour lemon, citrus, woody scent? Bounty bar, definite coconut and chocolateTaste:Wow this is a beauty from start to finish, fruit cocktail [banana mango peach apricot coconut] cream & custard, is this Pina Colada???Finish:Medium, sweet, fruity with hints of vanilla and Edinburgh Rock",£40 
Lot No. 40 Single Copper Pot Still Canadian Rye ~ 43% (Corby),null,https://thewhiskyphiles.com/2015/03/10/lot-no-40-single-copper-pot-still-canadian-rye-43-corby/,null,Canada,43% ,https://thewhiskyphiles.files.wordpress.com/2015/03/lot40-oct12-lg.png,":Lot No. 40 is expertly distilled in small batches using only the finest locally sourced ingredients. By distilling in a single copper pot still, the result is a whisky that starts off earthy and woody tasting and then becomes full bodied and complex with a velvety vanilla oak finish.",":Firstly many thanks to Crystal (Twitter: @EdgyLassie) for offering up a sample of this in exchange for a sample of the Kilchoman Club 3rd Release – Madeira Cask ~ 58.4% (Kilchoman Distillery) that I managed to secure a bottle of on release. Having been interested last year in virtually travelling the world of whisky I am always excited by the prospect of sampling whisky that is considered rare even when at home.Anything I know about Lot No. 40 comes straight from Davin De Kergommeaux’s book Canadian Whisky (or his just as excellent website CanadianWhiskey.Org). In which he describes that the rye and rye malt are milled then the rye is cooked and the malted rye added afterwards to assist in breakdown of starches from the rye grains. A beer of ~ 6-7% alcohol is fermented and then an all copper beer still is used for the initial distillation before it is redistilled in a 12,000 litre traditional copper pot. A recipe that stretches back ~ 150+ years it seems. The spirit is then matured for around 6-7 years in virgin charred oak barrels – the final production is a vatting of various ages and thus no specific age statement is declared.Colour:Dark copper (12/20)Nose:Herbal, thyme, dill (lots of dill), gravadlax or rollmop herrings marinated in dill, charcoal, rubber, vegetal, malt/marmite, rye breadTaste:Cinnamon and bubblegum, gobstoppers and fireball sweeties, freshly grated nutmeg and then plenty of sweet fruits a mix of Cointreau and chartreuse, orange oil/essenceFinish:Short cinnamon and bubblegum, drying rye bread lingers",£40 
